## section1end
## begin version 0.98 source file header             
## generated at 8## from output of MCNPX case mctal_MdFlx3t, described as:   
## mcnpx      2.6.0  05/21/10 17:11:22  247  120500048  9015311837186
##  Debug                                                                          
## Pulse shapes are as calculated with point detector tally for moderator
## 
## headerend
##
## section 1 key
## output reported is for 10x12 viewed area.       
## normalized to  2.0807e+14 p/pulse and  1.000 GeV
## Energy given is center of the bin in a logarithmic
## sense, and wavelength is for that energy.         
## There are 141 points.
## 
##  Energy     Wavelength      Flux      Std. Error      Flux      Std. Error  
##    E             l          f(E)         s(E)         f(l)         s(l)
##    eV        Angstroms       n/sterad/pulse/eV         n/sterad/pulse/Angstrom  
##
  3.2667e+00   1.0000e-05   0.0000e+00   0.0000e+00 
  3.4825e+00   1.0000e-05   0.0000e+00   0.0000e+00 
  3.7125e+00   1.0000e-05   0.0000e+00   0.0000e+00 
  3.9577e+00   1.0000e-05   0.0000e+00   0.0000e+00 
  4.2191e+00   1.0000e-05   0.0000e+00   0.0000e+00 
  4.4978e+00   1.0000e-05   0.0000e+00   0.0000e+00 
  4.7949e+00   1.0000e-05   0.0000e+00   0.0000e+00 
  5.1116e+00   1.0000e-05   0.0000e+00   0.0000e+00 
  5.4492e+00   1.0000e-05   0.0000e+00   0.0000e+00 
  5.8091e+00   1.0000e-05   0.0000e+00   0.0000e+00 
  6.1928e+00   1.0000e-05   0.0000e+00   0.0000e+00 
  6.6019e+00   1.0000e-05   0.0000e+00   0.0000e+00 
  7.0379e+00   1.0000e-05   0.0000e+00   0.0000e+00 
  7.5028e+00   1.0000e-05   0.0000e+00   0.0000e+00 
  7.9983e+00   1.0000e-05   0.0000e+00   0.0000e+00 
  8.5266e+00   1.0000e-05   0.0000e+00   0.0000e+00 
  9.0898e+00   1.0000e-05   0.0000e+00   0.0000e+00 
  9.6902e+00   1.0000e-05   0.0000e+00   0.0000e+00 
  1.0330e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  1.1013e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  1.1740e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  1.2515e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  1.3342e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  1.4223e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  1.5163e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  1.6164e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  1.7232e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  1.8370e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  1.9583e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  2.0877e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  2.2256e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  2.3726e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  2.5293e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  2.6964e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  2.8745e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  3.0643e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  3.2667e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  3.4825e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  3.7125e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  3.9577e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  4.2191e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  4.4978e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  4.7949e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  5.1116e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  5.4492e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  5.8091e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  6.1928e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  6.6019e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  7.0379e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  7.5028e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  7.9983e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  8.5266e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  9.0898e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  9.6902e+01   1.0000e-05   0.0000e+00   0.0000e+00 
  1.0330e+02   1.0000e-05   0.0000e+00   0.0000e+00 
  1.1013e+02   1.0000e-05   0.0000e+00   0.0000e+00 
  1.1740e+02   1.0000e-05   0.0000e+00   0.0000e+00 
  1.2515e+02   1.0000e-05   0.0000e+00   0.0000e+00 
  1.3342e+02   1.0000e-05   0.0000e+00   0.0000e+00 
  1.4223e+02   1.0000e-05   0.0000e+00   0.0000e+00 
  1.5163e+02   1.0000e-05   0.0000e+00   0.0000e+00 
  1.6164e+02   1.0000e-05   3.4029e+03   3.4023e+03 
  1.7232e+02   1.0000e-05   1.0936e+10   4.0682e+09 
  1.8370e+02   1.0000e-05   6.6759e+09   3.4308e+09 
  1.9583e+02   1.0000e-05   2.3338e+09   1.6675e+09 
  2.0877e+02   1.0000e-05   9.5569e+08   9.5569e+08 
  2.2256e+02   1.0000e-05   8.0366e+04   7.4620e+04 
  2.3726e+02   1.0000e-05   1.1318e+09   1.1318e+09 
  2.5293e+02   1.0000e-05   4.8832e+09   3.4832e+09 
  2.6964e+02   1.0000e-05   8.7739e+02   5.6206e+02 
  2.8745e+02   1.0000e-05   5.1850e+02   5.1140e+02 
  3.0643e+02   1.0000e-05   2.1028e+01   1.5277e+01 
  3.2667e+02   1.0000e-05   2.2707e-02   2.1385e-02 
  3.4825e+02   1.0000e-05   6.2544e+00   6.0336e+00 
  3.7125e+02   1.0000e-05   1.6581e+01   1.5296e+01 
  3.9577e+02   1.0000e-05   2.2046e+00   2.1491e+00 
  4.2191e+02   1.0000e-05   2.0197e+00   1.3998e+00 
  4.4978e+02   1.0000e-05   4.5361e+02   4.3937e+02 
  4.7949e+02   1.0000e-05   4.1387e+01   2.9745e+01 
  5.1116e+02   1.0000e-05   5.1224e+00   4.2039e+00 
  5.4492e+02   1.0000e-05   7.9739e-06   5.8201e-06 
  5.8091e+02   1.0000e-05   3.5933e+00   2.4761e+00 
  6.1928e+02   1.0000e-05   2.6447e-01   2.0290e-01 
  6.6019e+02   1.0000e-05   8.2915e+01   6.8720e+01 
  7.0379e+02   1.0000e-05   3.6379e+02   3.6372e+02 
  7.5028e+02   1.0000e-05   2.1655e-02   2.1646e-02 
  7.9983e+02   1.0000e-05   4.5216e-02   4.4868e-02 
  8.5266e+02   1.0000e-05   5.1751e-05   3.7442e-05 
  9.0898e+02   1.0000e-05   2.5545e-01   2.5522e-01 
  9.6902e+02   1.0000e-05   4.9824e-01   4.9824e-01 
  1.0330e+03   1.0000e-05   1.2117e-01   1.0931e-01 
